Protein,Threshold,nSNP,Total_Sample_n,beta,z,p,ci_lower,ci_upper,se,i2,Q,Q-p,r,r2,Significant,P_MinusLog10
CCL26.9168.31.3,0.01,5815,6237,-0.00745360900533442,-0.262897298433164,0.792629738632318,-0.063022096366618,0.0481148783559491,0.0283517900326744,0,1.05650377725858,0.589634816600005,-0.00332939625959856,1.10848794534289e-05,N,0.100929637424959
CCL26.9168.31.3,0.05,21488,6237,-0.00521366205663472,-0.183722795631589,0.85423092497728,-0.060833269974304,0.0504059458610346,0.0283778724284679,0,1.53969436060607,0.463083831234865,-0.00232671741686956,5.41361393796416e-06,N,0.0684247102401764
CCL26.9168.31.3,0.1,36969,6237,-0.00924669055945502,-0.267164920652481,0.789342184011305,-0.0770818705241645,0.0585884894052544,0.0346104216709004,19.3485272455218,2.0304321311432,0.362324135602988,-0.0033834418666953,1.14476788653066e-05,N,0.102734687016262
CCL26.9168.31.3,0.2,61396,6237,-0.00979229405307218,-0.344943401961046,0.730136920748288,-0.0654319832337761,0.0458473951276317,0.0283881181591002,0,0.224746340906894,0.893710688842239,-0.00436843088995118,1.90831884402797e-05,N,0.136595690085667
CCL26.9168.31.3,0.5,109866,6237,-0.0193152234081944,-0.678618504226221,0.497379615159938,-0.0751008260666009,0.036470379250212,0.0284625651789707,0,0.469808766770424,0.790646444951154,-0.00859392245403284,7.38555031459299e-05,N,0.303312018030637
CCL26.9168.31.3,1,147295,6237,-0.0205273096286871,-0.72131454783656,0.470716008277969,-0.0763043457253515,0.0352497264679773,0.0284581944038904,0,0.350301362012344,0.839330540070039,-0.00913457493423593,8.34404592291714e-05,N,0.327241031800545
CFH.4159.130.1,5e-08,6,6237,-0.015680333131719,-0.553773183024763,0.579734083340359,-0.0711775820882203,0.0398169158247823,0.0283154432399047,0.238868643507298,1.85404265962858,0.395730707818709,-0.00701298664573929,4.91819816933176e-05,N,0.236771166126531
CFH.4159.130.1,5e-05,50,6237,-0.0225592508221556,-0.799519754220624,0.423989096904653,-0.0778615981328007,0.0327430964884895,0.0282160017974121,0,0.474345932182973,0.788854831079856,-0.0101248525728752,0.000102512639622458,N,0.372645311367239
CFH.4159.130.1,5e-04,428,6237,-0.0199150591214803,-0.705130262629965,0.480729175089147,-0.0752705029262949,0.0354403846833344,0.0282430923432529,0,0.0619004082518005,0.969523850161596,-0.00892963709831683,7.97384187076362e-05,N,0.318099520068703
CFH.4159.130.1,0.001,815,6237,-0.0268558327706028,-0.950059121738957,0.342082212634164,-0.0822591900994267,0.0285475245582211,0.0282675384679711,0,0.589682246011475,0.744649885803853,-0.0120309790359119,0.000144744456562552,N,0.465869507386598
