Pheno,Set,Threshold,R2,P,Coefficient,Standard.Error,Num_SNP,P_MinusLog10,Significant,SignificantBonf,adjp,adjp_MinusLog10,SignificantAdjP
D.dimer,Base,0.001,0.00669688,0.199918,0.0706343,0.0549588,746,0.699148101586031,N,N,0.993214387351779,0.00295699803588768,N
D.dimer,Base,0.01,9.84548e-05,0.876697,0.00856442,0.0551411,4433,0.0571504795705342,N,N,0.993214387351779,0.00295699803588768,N
D.dimer,Base,0.05,0.00142986,0.554193,0.0326381,0.0551043,15404,0.25633896408351,N,N,0.993214387351779,0.00295699803588768,N
D.dimer,Base,0.1,0.00285981,0.4027,0.0461582,0.0550649,25715,0.395018370392568,N,N,0.993214387351779,0.00295699803588768,N
D.dimer,Base,0.2,0.0104348,0.109262,0.0881701,0.0548553,41818,0.961530854150796,N,N,0.993214387351779,0.00295699803588768,N
D.dimer,Base,0.5,0.0167556,0.0420842,0.111727,0.0546798,74054,1.3758809241347,Y,N,0.993214387351779,0.00295699803588768,N
D.dimer,Base,1,0.0148317,0.0559408,0.105118,0.0547333,100031,1.25227132714752,N,N,0.993214387351779,0.00295699803588768,N
Factor.H,Base,5e-08,0.00356082,0.350346,-0.0624886,0.0667834,27,0.455502836605812,N,N,0.993214387351779,0.00295699803588768,N
Factor.H,Base,5e-05,3.75001e-06,0.975844,0.00202788,0.0669025,117,0.0106196038027711,N,N,0.994978196078431,0.00218643626590832,N
Factor.H,Base,5e-04,4.09545e-05,0.92029,0.00670157,0.0669012,436,0.0360752970524532,N,N,0.993214387351779,0.00295699803588768,N
Factor.H,Base,0.001,0.000427158,0.746536,-0.0216431,0.0668883,746,0.126949244570743,N,N,0.993214387351779,0.00295699803588768,N
Factor.H,Base,0.01,0.00170616,0.518176,-0.0432549,0.0668455,4433,0.285522705802029,N,N,0.993214387351779,0.00295699803588768,N
Factor.H,Base,0.05,0.00101984,0.617439,0.0334419,0.0668685,15404,0.209405942152495,N,N,0.993214387351779,0.00295699803588768,N
Factor.H,Base,0.1,0.00038876,0.757825,0.0206475,0.0668896,25715,0.120431071820384,N,N,0.993214387351779,0.00295699803588768,N
Factor.H,Base,0.2,0.000147268,0.849494,0.0127081,0.0668977,41818,0.070839684218236,N,N,0.993214387351779,0.00295699803588768,N
Factor.H,Base,0.5,0.00235162,0.448016,0.050782,0.0668239,74054,0.348706475761612,N,N,0.993214387351779,0.00295699803588768,N
Factor.H,Base,1,0.00181168,0.505501,0.0445724,0.066842,100031,0.296277980935389,N,N,0.993214387351779,0.00295699803588768,N
G.CSF,Base,5e-08,0.00268741,0.417275,-0.0542514,0.0667693,27,0.379577634189051,N,N,0.993214387351779,0.00295699803588768,N
G.CSF,Base,5e-05,0.00690498,0.193048,-0.0869611,0.0666279,117,0.71433469335857,N,N,0.993214387351779,0.00295699803588768,N
G.CSF,Base,5e-04,0.00570398,0.236945,-0.0790375,0.0666682,436,0.625352451325502,N,N,0.993214387351779,0.00295699803588768,N
