Pheno,Set,Threshold,R2,P,Coefficient,Standard.Error,Num_SNP,P_MinusLog10,Significant,SignificantBonf,adjp,adjp_MinusLog10,SignificantAdjP
C3,Base,1,0.000805278,0.666523,-0.0309268,0.0716771,99686,0.176184859602353,N,N,0.994987,0.00218259349060357,N
C4,Base,5e-08,0.000323132,0.7849,-0.0186462,0.0682378,28,0.105185670916699,N,N,0.994987,0.00218259349060357,N
C4,Base,5e-05,0.000418477,0.756094,-0.0212196,0.0682346,118,0.121424208277194,N,N,0.994987,0.00218259349060357,N
C4,Base,5e-04,2.60259e-06,0.980459,0.00167342,0.0682488,436,0.00857056257350717,N,N,0.994987,0.00218259349060357,N
C4,Base,0.001,0.00110763,0.613259,0.0345222,0.068211,752,0.212356069502896,N,N,0.994987,0.00218259349060357,N
C4,Base,0.01,0.00346845,0.370825,0.0610899,0.0681304,4445,0.430830994602911,N,N,0.994987,0.00218259349060357,N
C4,Base,0.05,1.65314e-06,0.984426,-0.00133369,0.0682488,15415,0.00681692452285725,N,N,0.994987,0.00218259349060357,N
C4,Base,0.1,0.000420509,0.755521,0.0212711,0.0682345,25721,0.121753459773177,N,N,0.994987,0.00218259349060357,N
C4,Base,0.2,2.63264e-07,0.993785,-0.000532227,0.0682488,41728,0.00270756269854796,N,N,0.994987,0.00218259349060357,N
C4,Base,0.5,0.000194769,0.832189,-0.0144764,0.0682422,73881,0.079778029075244,N,N,0.994987,0.00218259349060357,N
C4,Base,1,0.00027666,0.800618,-0.0172534,0.0682394,99686,0.0965746500380622,N,N,0.994987,0.00218259349060357,N
Clusterin,Base,5e-08,0.00125353,0.59078,-0.0356508,0.0662101,28,0.228574215520989,N,N,0.994987,0.00218259349060357,N
Clusterin,Base,5e-05,0.00324538,0.386697,-0.0573634,0.066144,118,0.412629197175705,N,N,0.994987,0.00218259349060357,N
Clusterin,Base,5e-04,3.09792e-06,0.978681,-0.0017723,0.0662515,436,0.00935884294226073,N,N,0.994987,0.00218259349060357,N
Clusterin,Base,0.001,5.76918e-05,0.908192,-0.00764821,0.0662497,752,0.0418223279923716,N,N,0.994987,0.00218259349060357,N
Clusterin,Base,0.01,0.0021553,0.480668,0.0467473,0.0661802,4445,0.318154789637557,N,N,0.994987,0.00218259349060357,N
Clusterin,Base,0.05,0.0133737,0.0781149,0.116447,0.0658071,15415,1.10726611886805,N,N,0.954214444444444,0.0203540135840134,N
Clusterin,Base,0.1,0.0134819,0.0769117,0.116917,0.0658035,25721,1.11400758921115,N,N,0.954214444444444,0.0203540135840134,N
Clusterin,Base,0.2,0.0226495,0.0215545,0.151542,0.065497,41728,1.66646204702765,Y,N,0.954214444444444,0.0203540135840134,N
Clusterin,Base,0.5,0.0202101,0.0300456,0.143149,0.0655787,73881,1.52221911885702,Y,N,0.954214444444444,0.0203540135840134,N
Clusterin,Base,1,0.0224849,0.0220408,0.15099,0.0655026,99686,1.6567726462413,Y,N,0.954214444444444,0.0203540135840134,N
CRP,Base,5e-08,0.000267196,0.803987,0.0167623,0.0674612,28,0.0947509734827793,N,N,0.994987,0.00218259349060357,N
CRP,Base,5e-05,0.00245491,0.451625,-0.0508084,0.0673874,118,0.345222025423921,N,N,0.994987,0.00218259349060357,N
CRP,Base,5e-04,0.00957968,0.13633,-0.100368,0.0671463,436,0.865408565289123,N,N,0.994987,0.00218259349060357,N
CRP,Base,0.001,0.00600176,0.238804,-0.0794434,0.0672675,752,0.621958402989157,N,N,0.994987,0.00218259349060357,N
CRP,Base,0.01,1.13122e-06,0.987116,-0.00109067,0.0674702,4445,0.00563180862751221,N,N,0.994987,0.00218259349060357,N
CRP,Base,0.05,0.0041175,0.329444,-0.0658014,0.0673312,15415,0.482218397634187,N,N,0.994987,0.00218259349060357,N
CRP,Base,0.1,0.00370505,0.354964,-0.0624188,0.0673451,25721,0.449815690308688,N,N,0.994987,0.00218259349060357,N
CRP,Base,0.2,0.00402165,0.33515,-0.065031,0.0673344,41728,0.474760776270255,N,N,0.994987,0.00218259349060357,N
CRP,Base,0.5,0.00356004,0.364571,-0.0611851,0.06735,73881,0.438217880499698,N,N,0.994987,0.00218259349060357,N
CRP,Base,1,0.00390377,0.342349,-0.0640708,0.0673384,99686,0.465530936367178,N,N,0.994987,0.00218259349060357,N
D.dimer,Base,5e-08,0.00570407,0.250841,-0.0796401,0.0691817,28,0.600601476539583,N,N,0.994987,0.00218259349060357,N
D.dimer,Base,5e-05,4.05244e-05,0.923004,0.0067127,0.0693785,118,0.0347964168785696,N,N,0.994987,0.00218259349060357,N
D.dimer,Base,5e-04,0.000759481,0.675591,0.0290601,0.0693535,436,0.170316144590034,N,N,0.994987,0.00218259349060357,N
D.dimer,Base,0.001,0.00247149,0.4501,0.0524226,0.0692941,752,0.346690987061521,N,N,0.994987,0.00218259349060357,N
D.dimer,Base,0.01,0.000190102,0.834182,0.0145389,0.0693733,4445,0.0787391856062443,N,N,0.994987,0.00218259349060357,N
D.dimer,Base,0.05,4.85544e-06,0.973312,-0.00232356,0.0693797,15415,0.0117479221587261,N,N,0.994987,0.00218259349060357,N
D.dimer,Base,0.1,0.00101323,0.628812,0.0335656,0.0693447,25721,0.2014791789851,N,N,0.994987,0.00218259349060357,N
D.dimer,Base,0.2,0.00211958,0.484331,0.0485472,0.0693063,41728,0.314857732691907,N,N,0.994987,0.00218259349060357,N
D.dimer,Base,0.5,0.00225003,0.471169,0.0500188,0.0693018,73881,0.326823291166253,N,N,0.994987,0.00218259349060357,N
D.dimer,Base,1,0.00207802,0.488651,0.0480689,0.0693077,99686,0.311001208130691,N,N,0.994987,0.00218259349060357,N
Factor.H,Base,5e-08,0.00455726,0.304842,0.0687002,0.0668049,28,0.515925197727328,N,N,0.994987,0.00218259349060357,N
Factor.H,Base,5e-05,0.00344117,0.372717,0.0596979,0.0668423,118,0.428620798183062,N,N,0.994987,0.00218259349060357,N
Factor.H,Base,5e-04,0.00361681,0.360768,0.0612025,0.0668364,436,0.442771991195925,N,N,0.994987,0.00218259349060357,N
Factor.H,Base,0.001,9.41824e-06,0.962837,-0.00312314,0.0669573,752,0.0164472289629841,N,N,0.994987,0.00218259349060357,N
Factor.H,Base,0.01,0.00601086,0.238447,-0.0788996,0.0667561,4445,0.622608137233644,N,N,0.994987,0.00218259349060357,N
Factor.H,Base,0.05,0.000143387,0.855734,-0.012186,0.0669528,15415,0.0676612122913666,N,N,0.994987,0.00218259349060357,N
Factor.H,Base,0.1,2.02098e-07,0.994554,-0.000457496,0.0669576,25721,0.00237163157891956,N,N,0.994987,0.00218259349060357,N
Factor.H,Base,0.2,0.000976885,0.63504,-0.0318074,0.0669249,41728,0.197198918436912,N,N,0.994987,0.00218259349060357,N
Factor.H,Base,0.5,0.000559473,0.719474,-0.0240711,0.0669389,73881,0.142984895765671,N,N,0.994987,0.00218259349060357,N
Factor.H,Base,1,0.000786406,0.670222,-0.0285384,0.0669313,99686,0.173781320574475,N,N,0.994987,0.00218259349060357,N
G.CSF,Base,5e-08,0.000776239,0.672237,0.0290397,0.0685518,28,0.172477587591615,N,N,0.994987,0.00218259349060357,N
G.CSF,Base,5e-05,0.00131876,0.581272,0.0378509,0.0685332,118,0.235620596600415,N,N,0.994987,0.00218259349060357,N
