Pheno,Set,Threshold,R2,P,Coefficient,Standard.Error,Num_SNP,P_MinusLog10,Significant,SignificantBonf,adjp,adjp_MinusLog10,SignificantAdjP
C3,Base,0.001,6.28162e-05,0.920016,-0.00911134,0.0905982,733,0.0362046197726104,N,N,0.979218130081301,0.00912055422488877,N
C3,Base,0.01,0.0201712,0.0705089,0.163272,0.0896826,4420,1.15175606064074,N,N,0.979218130081301,0.00912055422488877,N
C3,Base,0.05,0.0109363,0.183984,0.120221,0.0901043,15335,0.735219943370061,N,N,0.979218130081301,0.00912055422488877,N
C3,Base,0.1,0.000282418,0.831386,0.0193194,0.0905883,25611,0.0801972930050976,N,N,0.979218130081301,0.00912055422488877,N
C3,Base,0.2,0.000152068,0.875847,-0.0141764,0.0905942,41446,0.0575717532601686,N,N,0.979218130081301,0.00912055422488877,N
C3,Base,0.5,9.30324e-05,0.90274,-0.0110883,0.0905968,73235,0.0444373137223744,N,N,0.979218130081301,0.00912055422488877,N
C3,Base,1,1.44471e-05,0.961593,-0.00436954,0.0906004,98642,0.0170087068143374,N,N,0.994794263565891,0.00226672773348696,N
C4,Base,5e-08,0.00534896,0.353493,-0.0810559,0.0871108,17,0.451619181842961,N,N,0.979218130081301,0.00912055422488877,N
C4,Base,5e-05,0.000396284,0.800865,-0.0220624,0.0873274,102,0.0964406857838295,N,N,0.979218130081301,0.00912055422488877,N
C4,Base,5e-04,0.0033822,0.460863,0.0644539,0.0871969,417,0.336428157444697,N,N,0.979218130081301,0.00912055422488877,N
C4,Base,0.001,0.00774438,0.263949,0.0975311,0.0870059,733,0.578479979032618,N,N,0.979218130081301,0.00912055422488877,N
C4,Base,0.01,0.00934842,0.2195,0.107157,0.0869355,4420,0.65856547542186,N,N,0.979218130081301,0.00912055422488877,N
C4,Base,0.05,2.54792e-06,0.983866,-0.00176906,0.0873446,15335,0.00706404732417738,N,N,0.994794263565891,0.00226672773348696,N
C4,Base,0.1,5.41729e-05,0.925706,0.00815719,0.0873424,25611,0.0335269213647561,N,N,0.979218130081301,0.00912055422488877,N
C4,Base,0.2,0.000458539,0.786143,-0.0237322,0.0873247,41446,0.104498448283521,N,N,0.979218130081301,0.00912055422488877,N
C4,Base,0.5,0.00139796,0.635602,-0.0414378,0.0872837,73235,0.196814744901415,N,N,0.979218130081301,0.00912055422488877,N
C4,Base,1,0.00136219,0.639963,-0.0409042,0.0872852,98642,0.193845134391644,N,N,0.979218130081301,0.00912055422488877,N
Clusterin,Base,5e-08,0.000941643,0.697379,0.0323442,0.0830301,17,0.156531134564624,N,N,0.979218130081301,0.00912055422488877,N
Clusterin,Base,5e-05,0.00283609,0.499562,-0.0561323,0.0829513,102,0.301410604361088,N,N,0.979218130081301,0.00912055422488877,N
Clusterin,Base,5e-04,0.00321647,0.472078,0.0597782,0.0829355,417,0.32598623829196,N,N,0.979218130081301,0.00912055422488877,N
Clusterin,Base,0.001,0.000669087,0.74309,0.0272643,0.0830414,733,0.12895858309504,N,N,0.979218130081301,0.00912055422488877,N
Clusterin,Base,0.01,0.000381218,0.804609,0.0205797,0.0830534,4420,0.0944151139118158,N,N,0.979218130081301,0.00912055422488877,N
Clusterin,Base,0.05,0.00160326,0.611813,0.0422041,0.0830026,15335,0.21338129922404,N,N,0.979218130081301,0.00912055422488877,N
Clusterin,Base,0.1,0.000606084,0.755081,-0.0259489,0.083044,25611,0.122006457687176,N,N,0.979218130081301,0.00912055422488877,N
Clusterin,Base,0.2,0.000323124,0.819837,-0.0189469,0.0830558,41446,0.0862724854666713,N,N,0.979218130081301,0.00912055422488877,N
Clusterin,Base,0.5,0.00038045,0.804802,-0.020559,0.0830534,73235,0.0943109530288479,N,N,0.979218130081301,0.00912055422488877,N
Clusterin,Base,1,0.000366887,0.808245,-0.0201892,0.083054,98642,0.092456973359309,N,N,0.979218130081301,0.00912055422488877,N
CRP,Base,5e-08,2.22018e-05,0.952398,-0.00501184,0.0838273,17,0.0211815252682873,N,N,0.994471807228916,0.00240752439320568,N
CRP,Base,5e-05,0.00225513,0.547189,-0.0505113,0.0837337,102,0.261862641710671,N,N,0.979218130081301,0.00912055422488877,N
CRP,Base,5e-04,0.00747219,0.272544,-0.0919448,0.0835145,417,0.564563374434574,N,N,0.979218130081301,0.00912055422488877,N
CRP,Base,0.001,0.00299752,0.487584,-0.058235,0.0837025,733,0.311950554131834,N,N,0.979218130081301,0.00912055422488877,N
CRP,Base,0.01,0.00413955,0.414512,0.0684352,0.0836546,4420,0.382462892234707,N,N,0.979218130081301,0.00912055422488877,N
